query_id,measure,value
47923,nDCG@20,0.6481475702070577
47923,nDCG@100,0.5003015043978845
405717,AP,0.6104574141897138
405717,RR,1.0
405717,R@1000,1.0
405717,nDCG@3,0.6480409554829326
405717,nDCG@10,0.7384035705042857
405717,nDCG@20,0.7057617670828924
405717,nDCG@100,0.7681089864473942
182539,AP,0.7374511178745001
182539,RR,1.0
182539,R@1000,0.8679245283018868
182539,nDCG@3,0.5950234416789836
182539,nDCG@10,0.6741303682290315
182539,nDCG@20,0.7787214415736461
182539,nDCG@100,0.7541636128177626
1113437,AP,0.36400088763175525
1113437,RR,1.0
1113437,R@1000,0.948051948051948
1113437,nDCG@3,0.44646594968382
1113437,nDCG@10,0.41308912259871805
1113437,nDCG@20,0.42997145560064115
1113437,nDCG@100,0.4976673540718835
1129237,AP,0.7306278132906806
1129237,RR,1.0
1129237,R@1000,0.9642857142857143
1129237,nDCG@3,1.0
1129237,nDCG@10,0.9296977613708488
1129237,nDCG@20,0.8415051111168009
1129237,nDCG@100,0.9080540314135795
146187,AP,0.6708065777900983
146187,RR,1.0
146187,R@1000,0.9565217391304348
146187,nDCG@3,0.9298593499260985
146187,nDCG@10,0.8916737330798855
146187,nDCG@20,0.8325166437216961
146187,nDCG@100,0.8753510536199096
