measure,query_id,value
nDCG@20,1127540,0.7884114592418876
nDCG@20,135802,0.7565144141026097
nDCG@20,156498,0.578989260263298
nDCG@20,23849,0.5630430028807152
nDCG@20,258062,0.5580007798404957
nDCG@20,390360,0.6645674110840862
nDCG@20,555530,0.39327936114328466
nDCG@20,768208,0.7576374741720949
nDCG@20,1037496,0.9155747968244742
nDCG@20,1043135,0.6483824359844084
nDCG@20,1110678,0.8116932680153323
nDCG@20,1136047,0.45942225044921764
nDCG@20,118440,0.4857222034240543
nDCG@20,174463,0.6451162311807636
nDCG@20,336901,0.6049306994552043
nDCG@20,47210,0.8220995772167617
nDCG@20,583468,0.9243173932488121
nDCG@20,67316,0.7046086582794161
nDCG@20,730539,0.575449243678048
nDCG@20,1106979,0.8448566291693765
nDCG@20,1121353,0.5504998559331473
nDCG@20,1132532,0.8407816429956864
nDCG@20,1136043,0.7397733274123587
nDCG@20,1136962,0.789929111274591
nDCG@20,169208,0.7134706986379946
nDCG@20,42255,0.8941080305430207
nDCG@20,640502,0.7720987052031699
nDCG@20,938400,0.7824601736770777
nDCG@20,997622,0.8881278926902603
nDCG@3,1051399,1.0
nDCG@3,1071750,0.46868458805331514
nDCG@3,1115210,0.6447890248891478
nDCG@3,1116380,0.08484946226286495
nDCG@3,1131069,1.0
nDCG@3,1133579,0.6461858173485043
nDCG@3,324585,1.0
nDCG@3,673670,0.0
nDCG@3,877809,1.0
nDCG@3,911232,1.0
nDCG@3,940547,0.5
nDCG@3,1064670,0.7653606369886217
nDCG@3,1105792,1.0
nDCG@3,1108651,1.0
nDCG@3,1122767,0.9217868789962073
nDCG@3,121171,1.0
nDCG@3,141630,0.638383512579045
nDCG@3,330975,0.5102404246590811
nDCG@3,332593,0.8026120593560899
nDCG@3,405163,0.0
nDCG@3,701453,1.0
nDCG@3,914916,0.17690709132574783
nDCG@3,1030303,0.7653606369886218
nDCG@3,1109707,0.312852484015171
nDCG@3,1113256,1.0
nDCG@3,1127540,0.5884535456628739
nDCG@3,135802,1.0
nDCG@3,156498,0.6900468833579672
nDCG@3,23849,0.8435737579924145
nDCG@3,258062,0.9217868789962073
nDCG@3,390360,0.901306029678045
nDCG@3,555530,0.35195904451706733
nDCG@3,768208,0.8435737579924145
nDCG@3,1037496,1.0
nDCG@3,1043135,0.5679726963447116
nDCG@3,1110678,0.7653606369886217
nDCG@3,1136047,0.4060537641599453
nDCG@3,118440,0.7039180890341348
nDCG@3,174463,0.19004688335796713
nDCG@3,336901,0.4692787260227565
nDCG@3,47210,0.9217868789962073
nDCG@3,583468,1.0
nDCG@3,67316,0.9217868789962073
nDCG@3,730539,0.9298593499260985
nDCG@3,1106979,0.7232329748419101
nDCG@3,1121353,0.8826803184943108
nDCG@3,1132532,1.0
nDCG@3,1136043,0.8435737579924145
nDCG@3,1136962,0.687147515984829
nDCG@3,169208,0.6666666666666667
nDCG@3,42255,1.0
nDCG@3,640502,1.0
nDCG@3,938400,0.9217868789962073
nDCG@3,997622,1.0
