query_id,measure,value
1113256,nDCG@100,0.866368399156954
1115210,AP,0.4536062189645616
1115210,RR,1.0
1115210,R@1000,0.8181818181818182
1115210,nDCG@3,0.4049765583210164
1115210,nDCG@10,0.513216899917906
1115210,nDCG@20,0.49521734536718354
1115210,nDCG@100,0.5411759655635499
1116380,AP,0.28598221571918697
1116380,RR,0.3333333333333333
1116380,R@1000,1.0
1116380,nDCG@3,0.08484946226286495
1116380,nDCG@10,0.2511543877307777
1116380,nDCG@20,0.3065609066083389
1116380,nDCG@100,0.5122807676870085
1121353,AP,0.1358143730816881
1121353,RR,1.0
1121353,R@1000,0.5154639175257731
1121353,nDCG@3,0.8826803184943108
1121353,nDCG@10,0.7781891908761215
1121353,nDCG@20,0.7037398517394069
1121353,nDCG@100,0.333152594471405
1122767,AP,0.3875437660855245
1122767,RR,1.0
1122767,R@1000,0.6341463414634146
1122767,nDCG@3,0.687147515984829
1122767,nDCG@10,0.6529540535797005
1122767,nDCG@20,0.623072820278497
1122767,nDCG@100,0.5491212691523567
1127540,AP,0.7984389167164939
1127540,RR,1.0
1127540,R@1000,0.9629629629629629
1127540,nDCG@3,1.0
1127540,nDCG@10,0.9352987980638979
1127540,nDCG@20,0.9315515844338428
1127540,nDCG@100,0.9171496383677801
1131069,AP,1.0
1131069,RR,1.0
1131069,R@1000,1.0
1131069,nDCG@3,1.0
1131069,nDCG@10,1.0
1131069,nDCG@20,1.0
1131069,nDCG@100,1.0
1132532,AP,0.4799120875212685
1132532,RR,1.0
1132532,R@1000,0.7727272727272727
1132532,nDCG@3,1.0
1132532,nDCG@10,0.9101689475976367
1132532,nDCG@20,0.9042042073357003
1132532,nDCG@100,0.6839818914353265
1133579,AP,0.8025796458646531
1133579,RR,1.0
1133579,R@1000,0.987012987012987
1133579,nDCG@3,0.7448797876704595
1133579,nDCG@10,0.862193594018169
1133579,nDCG@20,0.8015893528483228
1133579,nDCG@100,0.8421746724376147
1136043,AP,0.5868715930346474
1136043,RR,1.0
1136043,R@1000,0.9459459459459459
1136043,nDCG@3,0.5884535456628739
1136043,nDCG@10,0.6931963825409674
1136043,nDCG@20,0.6853893717962752
1136043,nDCG@100,0.6789578770291839
1136047,AP,0.20446275977227277
1136047,RR,1.0
1136047,R@1000,1.0
1136047,nDCG@3,0.5090967735771897
1136047,nDCG@10,0.49113863734998087
1136047,nDCG@20,0.47538032160315574
1136047,nDCG@100,0.5078005933220356
1136962,AP,0.6447507163441359
1136962,RR,1.0
1136962,R@1000,0.9305555555555556
1136962,nDCG@3,0.687147515984829
1136962,nDCG@10,0.8301284151556874
1136962,nDCG@20,0.8089234423253623
1136962,nDCG@100,0.7608295766082148
118440,AP,0.012335882161294578
118440,RR,0.5
118440,R@1000,0.059907834101382486
118440,nDCG@3,0.2960819109658653
118440,nDCG@10,0.24382248742943147
118440,nDCG@20,0.15735507220723982
118440,nDCG@100,0.12711916170804183
121171,AP,0.35155011620683907
121171,RR,1.0
121171,R@1000,0.6175115207373272
121171,nDCG@3,0.617319681505689
121171,nDCG@10,0.6156954619202877
121171,nDCG@20,0.624886916804342
121171,nDCG@100,0.5442458435870431
135802,AP,0.9403393175452
135802,RR,1.0
135802,R@1000,1.0
135802,nDCG@3,1.0
135802,nDCG@10,0.9657844790676279
135802,nDCG@20,0.9719933729830782
135802,nDCG@100,0.9891709816994173
141630,AP,0.5759713521175551
141630,RR,1.0
141630,R@1000,0.9322033898305084
141630,nDCG@3,0.7858637987352798
141630,nDCG@10,0.7950521386928533
141630,nDCG@20,0.7662281928997005
141630,nDCG@100,0.6935557283660029
156498,AP,0.5423695666368656
156498,RR,1.0
156498,R@1000,1.0
156498,nDCG@3,0.5950234416789836
156498,nDCG@10,0.4765776796337334
156498,nDCG@20,0.5879882232724312
156498,nDCG@100,0.712761385329268
169208,AP,0.592798746205265
169208,RR,1.0
169208,R@1000,1.0
169208,nDCG@3,0.7653606369886218
169208,nDCG@10,0.710782871519262
169208,nDCG@20,0.6905136145311201
169208,nDCG@100,0.8360139337350636
174463,AP,0.35999534210747197
174463,RR,0.3333333333333333
174463,R@1000,0.8404255319148937
174463,nDCG@3,0.19004688335796713
174463,nDCG@10,0.4720518472914005
174463,nDCG@20,0.5148008931347999
174463,nDCG@100,0.46536012801926296
23849,AP,0.30485719835624353
23849,RR,1.0
23849,R@1000,0.6804123711340206
23849,nDCG@3,0.9217868789962073
23849,nDCG@10,0.7681327853956864
23849,nDCG@20,0.673510784023033
23849,nDCG@100,0.4597613702517948
258062,AP,0.3800211293895254
258062,RR,0.5
258062,R@1000,0.8846153846153846
258062,nDCG@3,0.5307212739772436
258062,nDCG@10,0.5296023182370794
258062,nDCG@20,0.4943838937686416
258062,nDCG@100,0.633977026984455
324585,AP,0.9190554395099849
324585,RR,1.0
324585,R@1000,1.0
324585,nDCG@3,1.0
324585,nDCG@10,0.914856882358379
324585,nDCG@20,0.9742450568419352
324585,nDCG@100,0.9742450568419352
330975,AP,0.7195229608514089
330975,RR,1.0
330975,R@1000,0.9833333333333333
330975,nDCG@3,0.6666666666666667
330975,nDCG@10,0.7062372018120326
330975,nDCG@20,0.7384058932098027
330975,nDCG@100,0.7839003464952154
332593,AP,0.5912157147195661
332593,RR,1.0
332593,R@1000,0.8490566037735849
332593,nDCG@3,1.0
332593,nDCG@10,0.7677017535382591
332593,nDCG@20,0.7647523146155546
332593,nDCG@100,0.7175874250224044
336901,AP,0.48333333333333334
336901,RR,1.0
336901,R@1000,1.0
336901,nDCG@3,0.4692787260227565
336901,nDCG@10,0.6173196815056892
336901,nDCG@20,0.7346393630113783
336901,nDCG@100,0.7346393630113783
390360,AP,0.2954179447731011
390360,RR,1.0
390360,R@1000,0.6285714285714286
390360,nDCG@3,0.9217868789962073
390360,nDCG@10,0.8016665207488203
390360,nDCG@20,0.6400627451392025
390360,nDCG@100,0.6321315435298418
405163,AP,0.03178788038979355
405163,RR,1.0
405163,R@1000,0.1694915254237288
405163,nDCG@3,0.7653606369886218
405163,nDCG@10,0.35895421017163465
405163,nDCG@20,0.30479213770125224
405163,nDCG@100,0.15266265335804385
42255,AP,0.9093537414965985
42255,RR,1.0
42255,R@1000,1.0
42255,nDCG@3,1.0
42255,nDCG@10,0.9765743468100558
42255,nDCG@20,0.9765743468100558
42255,nDCG@100,0.9765743468100558
47210,AP,0.7441621256929234
47210,RR,1.0
47210,R@1000,1.0
47210,nDCG@3,1.0
47210,nDCG@10,0.9253580059349009
47210,nDCG@20,0.8193262692490816
47210,nDCG@100,0.8174885068266973
555530,AP,0.2079739822526581
555530,RR,1.0
555530,R@1000,0.5192307692307693
555530,nDCG@3,0.6480409554829326
555530,nDCG@10,0.5959028416234889
555530,nDCG@20,0.5585888832934496
555530,nDCG@100,0.3101634606442512
583468,AP,0.82775907342067
583468,RR,1.0
583468,R@1000,0.9051724137931034
583468,nDCG@3,1.0
583468,nDCG@10,1.0
583468,nDCG@20,0.9519483897729732
583468,nDCG@100,0.9005877330466819
640502,AP,0.23023237884653344
640502,RR,1.0
640502,R@1000,0.48863636363636365
640502,nDCG@3,1.0
640502,nDCG@10,0.8572048559638626
640502,nDCG@20,0.7698246545296868
640502,nDCG@100,0.47827316769846556
67316,AP,0.386815737021648
67316,RR,1.0
67316,R@1000,0.7368421052631579
67316,nDCG@3,0.901306029678045
67316,nDCG@10,0.7234191272896201
67316,nDCG@20,0.576406005402333
67316,nDCG@100,0.5712785112756517
673670,AP,0.031223273418609587
673670,RR,0.03571428571428571
673670,R@1000,0.5142857142857142
673670,nDCG@3,0.0
673670,nDCG@10,0.0
673670,nDCG@20,0.0
673670,nDCG@100,0.15869065638320662
701453,AP,0.6976905240327261
701453,RR,1.0
701453,R@1000,0.9761904761904762
701453,nDCG@3,1.0
701453,nDCG@10,0.975184852709623
701453,nDCG@20,0.9300400813101362
701453,nDCG@100,0.8523736821019464
730539,AP,0.4792013935985487
730539,RR,1.0
730539,R@1000,0.8461538461538461
730539,nDCG@3,0.9298593499260985
730539,nDCG@10,0.6557934473577923
730539,nDCG@20,0.6058556223854912
730539,nDCG@100,0.6793822614289633
768208,AP,0.17405904746534587
768208,RR,1.0
768208,R@1000,0.32558139534883723
768208,nDCG@3,0.6461858173485043
768208,nDCG@10,0.5378006213325318
768208,nDCG@20,0.5585248314282014
768208,nDCG@100,0.5054805190010093
877809,AP,0.5754521630349193
877809,RR,1.0
877809,R@1000,0.927710843373494
877809,nDCG@3,1.0
877809,nDCG@10,0.8865921186496626
877809,nDCG@20,0.7107095152064659
877809,nDCG@100,0.6020530660404485
911232,AP,0.41881233670587836
911232,RR,1.0
911232,R@1000,0.8888888888888888
911232,nDCG@3,0.9049765583210164
911232,nDCG@10,0.6231734861121645
911232,nDCG@20,0.5939532962420733
911232,nDCG@100,0.7357461625679038
914916,AP,0.5904027812376893
914916,RR,1.0
914916,R@1000,0.8863636363636364
914916,nDCG@3,0.7653606369886218
914916,nDCG@10,0.7907781796239114
914916,nDCG@20,0.7734185069315214
914916,nDCG@100,0.620182755354965
938400,AP,0.6128635611366131
938400,RR,1.0
938400,R@1000,0.9215686274509803
938400,nDCG@3,0.8435737579924145
938400,nDCG@10,0.7927017129966344
938400,nDCG@20,0.7625183502316968
938400,nDCG@100,0.7291956526935832
940547,AP,0.536435036736206
940547,RR,1.0
940547,R@1000,0.8910891089108911
940547,nDCG@3,0.5
940547,nDCG@10,0.5649375058266703
940547,nDCG@20,0.5956813562190965
940547,nDCG@100,0.5227749412357295
997622,AP,0.7118126897740484
997622,RR,1.0
997622,R@1000,0.9705882352941176
997622,nDCG@3,0.8026120593560899
997622,nDCG@10,0.8082491001905818
997622,nDCG@20,0.8378371967836082
997622,nDCG@100,0.8596355403241253
