measure,query_id,value
RR,914916,1.0
RR,1030303,1.0
RR,1109707,1.0
RR,1113256,1.0
RR,1127540,1.0
RR,135802,1.0
RR,156498,1.0
RR,23849,1.0
RR,258062,1.0
RR,390360,1.0
RR,555530,1.0
RR,768208,1.0
RR,1037496,1.0
RR,1043135,1.0
RR,1110678,1.0
RR,1136047,1.0
RR,118440,1.0
RR,174463,0.3333333333333333
RR,336901,1.0
RR,47210,1.0
RR,583468,1.0
RR,67316,1.0
RR,730539,1.0
RR,1106979,1.0
RR,1121353,1.0
RR,1132532,1.0
RR,1136043,1.0
RR,1136962,1.0
RR,169208,1.0
RR,42255,1.0
RR,640502,1.0
RR,938400,1.0
RR,997622,1.0
nDCG@10,1051399,0.8555760242731911
nDCG@10,1071750,0.5086531235623721
nDCG@10,1115210,0.5411228346047087
nDCG@10,1116380,0.3004699582089375
nDCG@10,1131069,1.0
nDCG@10,1133579,0.8084676040965892
nDCG@10,324585,0.9052116356304492
nDCG@10,673670,0.0
nDCG@10,877809,0.8868440192097273
nDCG@10,911232,0.6231734861121645
nDCG@10,940547,0.5
nDCG@10,1064670,0.7654914758317224
nDCG@10,1105792,0.8305447586595542
nDCG@10,1108651,0.8122282747268721
nDCG@10,1122767,0.7242353506175356
nDCG@10,121171,0.747178617876724
nDCG@10,141630,0.7198274533661331
nDCG@10,330975,0.7179314675982738
nDCG@10,332593,0.7649389819076671
nDCG@10,405163,0.07839826897867533
nDCG@10,701453,0.975184852709623
nDCG@10,914916,0.8949314364913822
nDCG@10,1030303,0.8104873262757728
nDCG@10,1109707,0.6082923453426186
nDCG@10,1113256,1.0
nDCG@10,1127540,0.9236949158872025
nDCG@10,135802,0.9607528541456961
nDCG@10,156498,0.5479010892937818
nDCG@10,23849,0.8020001234476123
nDCG@10,258062,0.7250742316633595
nDCG@10,390360,0.808242217531961
nDCG@10,555530,0.5493707248552246
nDCG@10,768208,0.8582507270804944
nDCG@10,1037496,0.9471969491438325
nDCG@10,1043135,0.8278673284420933
nDCG@10,1110678,0.8710456980005736
nDCG@10,1136047,0.4957618077697557
nDCG@10,118440,0.610697774238729
nDCG@10,174463,0.535525534550675
nDCG@10,336901,0.6364391809889588
nDCG@10,47210,0.923560470288664
nDCG@10,583468,1.0
nDCG@10,67316,0.7267069756811904
nDCG@10,730539,0.6929584346969262
nDCG@10,1106979,0.8506925823358553
nDCG@10,1121353,0.8346363753519412
nDCG@10,1132532,0.9556493299547569
nDCG@10,1136043,0.7249109890876746
nDCG@10,1136962,0.8301284151556874
nDCG@10,169208,0.7200027673631113
nDCG@10,42255,0.9746050661477259
nDCG@10,640502,0.914856882358379
nDCG@10,938400,0.845989526034316
nDCG@10,997622,1.0
nDCG@100,1051399,0.5169232881976625
nDCG@100,1071750,0.7758686902056315
nDCG@100,1115210,0.6333969522482709
nDCG@100,1116380,0.5574296760227017
nDCG@100,1131069,1.0
nDCG@100,1133579,0.8464870611613685
nDCG@100,324585,0.9651577100123407
nDCG@100,673670,0.17994258077916633
nDCG@100,877809,0.5929086048391818
nDCG@100,911232,0.7311899196543488
nDCG@100,940547,0.5211081999994366
nDCG@100,1064670,0.8552881899095677
nDCG@100,1105792,0.8233293085144014
nDCG@100,1108651,0.5067128907650024
nDCG@100,1122767,0.5852894210608457
nDCG@100,121171,0.646272334447096
nDCG@100,141630,0.6481493687694557
nDCG@100,330975,0.7840282451623077
nDCG@100,332593,0.6922316942153571
nDCG@100,405163,0.049434744277822414
nDCG@100,701453,0.8438353752089749
nDCG@100,914916,0.6609173919509386
nDCG@100,1030303,0.8104873262757728
nDCG@100,1109707,0.4925840228819808
nDCG@100,1113256,0.8486306188814491
nDCG@100,1127540,0.9122791847849917
nDCG@100,135802,0.9791568461111528
nDCG@100,156498,0.7267004558004114
nDCG@100,23849,0.49784471499842076
nDCG@100,258062,0.7278184712636147
nDCG@100,390360,0.6165591371752626
nDCG@100,555530,0.3345976664489801
nDCG@100,768208,0.6330471237685852
nDCG@100,1037496,0.8625684774646972
nDCG@100,1043135,0.7742089896414958
nDCG@100,1110678,0.6312776084705684
nDCG@100,1136047,0.5256114391975361
nDCG@100,118440,0.2086765557968438
nDCG@100,174463,0.569018285662022
nDCG@100,336901,0.7594013916611427
nDCG@100,47210,0.7996796120504144
nDCG@100,583468,0.8979182675974732
nDCG@100,67316,0.5756669211706755
nDCG@100,730539,0.7438522869544868
nDCG@100,1106979,0.7727356567001388
nDCG@100,1121353,0.37146013835297426
nDCG@100,1132532,0.6785328399796412
nDCG@100,1136043,0.6761524299884097
nDCG@100,1136962,0.7953911712879554
nDCG@100,169208,0.762664897347693
nDCG@100,42255,0.9720841411986988
nDCG@100,640502,0.48632622207720594
nDCG@100,938400,0.7898505971796069
nDCG@100,997622,0.9367212780059228
nDCG@20,1051399,0.7353560231030901
nDCG@20,1071750,0.6840331593676909
nDCG@20,1115210,0.556122114968702
nDCG@20,1116380,0.3337407681353952
nDCG@20,1131069,1.0
nDCG@20,1133579,0.8232484510444533
nDCG@20,324585,0.9651577100123407
nDCG@20,673670,0.0
nDCG@20,877809,0.7007267800783187
nDCG@20,911232,0.5946130246130925
nDCG@20,940547,0.5330840528070068
nDCG@20,1064670,0.7238284674750058
nDCG@20,1105792,0.7833213011144936
nDCG@20,1108651,0.5802663013936553
nDCG@20,1122767,0.6916533225425444
nDCG@20,121171,0.7164626665119954
nDCG@20,141630,0.773676969032309
nDCG@20,330975,0.7475529399200946
nDCG@20,332593,0.7041489952602098
nDCG@20,405163,0.03730675036644463
nDCG@20,701453,0.9096249975423812
nDCG@20,914916,0.8422242842209868
nDCG@20,1030303,0.8104873262757728
nDCG@20,1109707,0.6860739229306756
nDCG@20,1113256,0.9242238728596801
nDCG@20,1127540,0.921600808889832
nDCG@20,135802,0.9636543857052662
nDCG@20,156498,0.6470875879606465
nDCG@20,23849,0.6719440223143732
nDCG@20,258062,0.6289563130205759
nDCG@20,390360,0.6451694872450231
nDCG@20,555530,0.5348031970583893
nDCG@20,768208,0.8122965079652276
nDCG@20,1037496,0.9002677132752387
nDCG@20,1043135,0.7383071300076739
nDCG@20,1110678,0.8263354327530535
nDCG@20,1136047,0.47903966085611627
nDCG@20,118440,0.4316842784362853
nDCG@20,174463,0.5737460472611615
nDCG@20,336901,0.753758862494648
nDCG@20,47210,0.8148486071222198
nDCG@20,583468,0.9624401248345517
nDCG@20,67316,0.6031906864892618
nDCG@20,730539,0.6724495215059186
nDCG@20,1106979,0.8510364404383551
nDCG@20,1121353,0.7164976364523784
nDCG@20,1132532,0.9079955581092882
nDCG@20,1136043,0.7264329155912335
nDCG@20,1136962,0.8089234423253623
nDCG@20,169208,0.6777569933425357
nDCG@20,42255,0.9746050661477259
nDCG@20,640502,0.829738956340371
nDCG@20,938400,0.7541798714532083
nDCG@20,997622,0.8992327224023897
nDCG@3,1051399,0.9217868789962073
nDCG@3,1071750,0.46868458805331514
nDCG@3,1115210,0.4049765583210164
nDCG@3,1116380,0.08484946226286495
nDCG@3,1131069,1.0
nDCG@3,1133579,0.8230929086742522
nDCG@3,324585,1.0
nDCG@3,673670,0.0
nDCG@3,877809,1.0
nDCG@3,911232,0.9049765583210164
nDCG@3,940547,0.5
nDCG@3,1064670,0.7653606369886217
nDCG@3,1105792,1.0
nDCG@3,1108651,0.5307212739772436
nDCG@3,1122767,0.8026120593560899
nDCG@3,121171,1.0
nDCG@3,141630,0.6606021509485402
nDCG@3,330975,0.8435737579924145
nDCG@3,332593,1.0
nDCG@3,405163,0.0
nDCG@3,701453,1.0
nDCG@3,914916,1.0
nDCG@3,1030303,0.7039180890341348
nDCG@3,1109707,0.8230929086742522
nDCG@3,1113256,1.0
nDCG@3,1127540,0.9217868789962073
nDCG@3,135802,1.0
nDCG@3,156498,0.5950234416789836
nDCG@3,23849,0.901306029678045
nDCG@3,258062,0.7653606369886218
nDCG@3,390360,0.9217868789962073
nDCG@3,555530,0.6480409554829326
nDCG@3,768208,1.0
nDCG@3,1037496,1.0
nDCG@3,1043135,0.901306029678045
nDCG@3,1110678,0.8826803184943108
nDCG@3,1136047,0.5090967735771897
nDCG@3,118440,0.7039180890341348
nDCG@3,174463,0.19004688335796713
nDCG@3,336901,0.4692787260227565
nDCG@3,47210,1.0
nDCG@3,583468,1.0
nDCG@3,67316,0.901306029678045
nDCG@3,730539,0.9298593499260985
nDCG@3,1106979,0.7232329748419101
nDCG@3,1121353,0.8826803184943108
nDCG@3,1132532,1.0
nDCG@3,1136043,0.6461858173485043
nDCG@3,1136962,0.687147515984829
nDCG@3,169208,0.7653606369886218
nDCG@3,42255,1.0
nDCG@3,640502,1.0
nDCG@3,938400,0.8435737579924145
nDCG@3,997622,1.0
